5.033148338916619835e+00,-4.360433505203450411e-01,5.831855715806126828e-01,-2.205812900207152705e+00,6.326343586537718444e+00,7.473263275663863503e+00,-1.383993265977780052e+00,4.154533967668986527e+00
2.056519739099481381e+00,1.236744558139095673e+00,8.362606855034531161e-01,-7.587344827709089357e-01,3.136317700863180402e+00,-1.025133852238125087e-01,2.701196978773266366e+00,1.230935989885226123e+00
2.019555100436193573e+00,1.284376895827431975e+00,4.503346255754424043e-01,-4.204294300114858607e-01,1.821146217922124499e+00,3.388167226723236003e-01,1.918619778471965520e-01,1.025160184284564999e-02
1.327598994343369476e+00,8.956545798243946699e-01,1.061123219494566478e-01,8.310063023250224834e-02,2.520890781649424151e-01,-3.563044913488397358e-01,-2.222769912033454587e-01,5.651970709215260458e-01
2.254205185210615081e+00,1.226182706691987701e+00,3.711025839151669836e-01,-4.924931696041734974e-01,1.323521083156414369e+00,-9.860753167292934940e-02,2.156954661292791453e-01,-7.075136483779158325e-02
-2.488355036508175466e+00,4.534283722187179677e+00,1.818862202465694189e+00,3.138257584498915342e+00,4.298689451270073292e+00,4.171957366053209992e-01,-8.871961894888980016e-01,2.271930390006616562e+00
4.024612665430265857e+00,9.768856653987556538e-01,-4.985116146651890068e-01,1.708618707205550591e-01,1.654371622080756499e+00,-3.995392153361504994e-01,-4.471076228560433852e-01,1.334021119594264171e+00
3.758851862141167621e-01,-5.161141270652265522e-02,2.081919574970935161e-01,-2.011377959982985075e-01,3.658404150309976788e-01,2.770272331372979069e-02,1.408305436074969996e-01,1.797850650973085648e-02
-1.273213085719019089e-01,6.970272651442148693e-01,2.423177369922217272e-01,2.213050289008378635e-01,6.757133589783734795e-01,-3.206854422305882579e-01,3.723514978871819148e-01,-1.573219650220196442e-02
-7.550199435796631220e-02,2.145324875021506372e+00,5.774457528894092473e-01,8.519912615561865410e-01,5.866644506443966733e+00,-5.073866891736426021e-01,1.741871139439762350e+00,1.838490226767219848e+00
5.635688898451007844e+00,1.685461270657187427e+00,-5.916556635351003512e-01,1.141608652506931776e+00,3.261748590596105668e+00,1.906912829432618750e-01,-2.484943685557993831e+00,3.211101433709418362e+00
5.012085984527979710e-01,6.484540805731385804e-01,8.169495873084720028e-01,-3.679237671955202238e-01,3.625952677726792528e-01,-3.556791344201828270e-02,9.282738242390868866e-01,-2.396698290896701333e-01
6.280878612745930401e-01,4.832960932660006897e-02,4.543562445572655317e-01,-2.447261203753465508e-01,4.393538874477820322e-01,-1.553170111103208406e-01,6.075799617245667417e-01,5.862974830037703117e-02
5.508058962868268571e-01,8.501820488454955305e-01,6.545222217549203636e-01,8.908244970103108562e-01,-3.592217946019667096e-02,-1.496895934198894662e-01,-1.522071960392055723e-01,4.385520736683946597e-01
5.498905501213016134e-01,3.550300653573942311e-01,3.750365924111946359e-01,5.436592435849207233e-02,6.797809685023745718e-01,-4.528952259743082021e-01,7.003293337726358425e-01,2.489850768168241357e-01
-2.353958054191405969e-01,4.385098439018639382e+00,2.175952897964385624e+00,2.227676197769577371e+00,1.240717545009185407e+00,2.753188539355486131e-01,-1.477755070310001084e+00,1.952916300036128927e+00
5.267835567674074682e+00,-1.257263496409747328e+00,1.293938145796384720e-01,2.045348430039984677e+00,7.326410137581447213e-01,-1.556350816416647576e-01,-2.945569117678785709e+00,4.862675566331949639e+00
