5.640832031535190083e-01,2.003901286594337527e+00,7.674066885210654831e+00,4.536330252589797496e+00,-1.322154852364001210e+00,1.077089378253530016e+00,-4.412231033269546465e+00,6.823624830415342402e+00,2.686727656479246829e+00,1.351495254684879077e+00,4.558697887476203192e+00,4.859313379346290596e+00,5.247301189645206421e+00,6.200294170687313589e+00,3.988264637259577583e+00,-2.769294532801431785e+00
1.402150248404427479e+00,3.388656159716985972e+00,2.290065427193867631e+00,2.290598509536091232e+00,6.541606141585469825e-01,-6.736920793186376155e-01,1.751991641636206631e-01,7.721441176244844273e-01,9.425980534132749611e-01,1.329123052925011539e+00,9.180927278748400866e-01,1.678625551902330315e+00,-6.972492634906249931e-01,2.108077833795968470e+00,1.376840367991342573e+00,-2.712123580187325023e-01
6.864544492477727688e-01,1.516508510581012104e+00,1.729391579273348745e+00,3.603966884989036612e-01,-6.660146715212580601e-03,3.650428781548005208e-01,5.817319477921971682e-01,-6.220770132237879446e-01,5.206626445636522993e-01,1.354862005047092088e+00,4.304894617993213490e-01,-1.098424782478938599e+00,4.654154334939987203e-01,2.301800943275011058e+00,-6.574426887332104341e-01,1.063058141987781591e+00
1.083029068054096461e-01,1.047458925998865586e+00,2.478663023799962395e-01,2.216222710507170356e-03,1.012860204599188158e-01,6.490497070371546995e-01,3.061825225249728555e-01,2.587691240278066629e-01,2.821574734935582973e-01,8.745405992225044334e-02,1.324268178709169796e-01,-4.119864190467629750e-01,-2.285887164302599917e-01,9.805978092105597232e-01,2.953852439373028105e-01,1.012685828810564459e+00
4.817558658116002368e-01,1.594299665720624315e+00,1.389121804772090796e+00,8.873171194134210626e-02,-2.801946407675044992e-01,2.133568037352437108e-01,-3.527993545343687670e-02,-5.131367301297654615e-01,6.280689633898161039e-01,6.022785921433272405e-01,8.970683302161703843e-01,-6.188703099854783174e-01,-3.892497825756877083e-01,1.771884427561523756e+00,8.828783786279305323e-02,1.459228778229306522e+00
5.106348002706362799e+00,1.014908137630549101e+00,1.611197680460776382e+00,-6.101554895961538438e-01,3.884975063715410570e+00,3.342837071457029019e+00,-1.668595615664833831e+00,2.080866370489943051e+00,3.081009003245483324e+00,2.780204016685568380e+00,-5.656280588244551044e-01,4.186858891114312975e+00,2.547984847188797364e+00,-3.583827336935169749e-01,3.291707169495860508e-01,1.957194986931386715e+00
-6.118500874305007331e-01,2.229411794011163295e+00,6.820586178707583880e-01,7.971871169907686072e-01,-4.222232252765488192e-01,1.690212224721980183e+00,1.315232972904460951e+00,5.956666712593314816e-01,2.189930297474703913e+00,3.298279464390628801e-01,-1.957269976000816647e-01,-7.289661330417098739e-01,-8.258914355567018029e-02,2.972591310889657557e+00,-1.298800902998096252e+00,2.496151750354109744e+00
7.898067530470823105e-02,4.552275066339968035e-01,3.367557102283112447e-01,3.455011681883531915e-01,-9.949072412658656328e-02,-2.277086884237654596e-01,-8.142927176589483812e-03,1.012285054689291558e-01,-1.865484442872298032e-01,2.939629940171011313e-01,-1.995605842928576193e-02,1.481537425105070027e-01,9.571314084902332597e-03,1.830357413691801050e-01,4.502403446977594204e-01,1.415459043240140102e-01
7.973650841639382536e-01,4.388920152702456834e-01,4.033037701536474895e-01,-2.232285905313327046e-01,1.538669794891484310e-01,-8.921973078020378756e-02,-5.598227218062296756e-02,-3.201088346121643835e-01,3.715425521513290308e-01,5.624365099264451162e-01,-1.100239338225204866e-01,3.484338440621104760e-01,-2.026941854327947434e-01,6.429429129585673142e-02,2.432272842182482964e-01,2.296995646965944160e-01
3.736365239065064792e+00,2.833838688911926695e+00,3.628737462175037898e+00,7.571618741218923976e-01,8.460124022645927333e-01,-1.937809119929641555e-01,-6.115234871229073832e-01,2.011294623666289583e-01,4.008994824287834824e+00,3.304199488633435600e+00,-1.192125823481792413e+00,4.064728579447716150e+00,-2.436311885809399891e-01,7.434011694461557518e-01,3.111404091255977056e-01,8.876226533035252997e-01
