1.965076572159204060e+00,3.949297281831104733e+00,5.817028486874484372e+00,1.296073797023987950e+00,-3.374273211869046829e+00,7.366573083566067659e+00,2.840666099964346270e-01,3.383633465623721026e+00,4.440907063921090137e-01,4.586717408988090661e+00,9.723333620600194127e-01,1.539344191826290675e-01,2.491309447522222165e+00,-2.330388095644549296e+00,4.483493877044668174e+00,1.092044188781306158e+00,-4.145787694747002483e+00,6.432886643533206161e+00,5.117995481935965429e+00,8.601501034836019077e-02,-6.216629004114722079e+00,3.609189906357462174e+00,6.275050896733976202e+00,3.445645446614377660e-01,3.961088111645246546e+00,1.859925437524587499e+00,-1.215267197257147158e+00,-2.142437917368145150e+00,-4.218313101043088542e-01,2.707873410607288811e+00,1.710198798809817289e+00,3.649616711171519423e+00
1.509136324566430876e+00,3.293193954261115053e+00,2.674361114749523871e+00,1.972150873176413133e-01,1.695206834252856787e+00,2.514382844735659539e+00,6.478582397331059672e-01,2.763242199988380943e+00,3.442008207552615495e+00,1.234065821214781200e-01,5.535062980211377104e-01,1.055621558821236983e-01,1.928245256062893209e-01,1.733215510776581869e+00,2.128101181908761408e+00,1.379094057984637800e+00,2.069996315776505003e-01,2.016059461115848883e+00,2.359962112861363703e+00,1.217569794143973594e+00,2.179223268435249938e+00,1.306724256887811020e+00,1.341398586899041234e+00,1.731706925586032453e+00,1.591583702072072448e-01,2.948875067046309084e+00,-3.123812624649424663e-01,1.174140804339022237e+00,-7.110389201671991621e-01,3.279232008753087513e+00,3.094225912833570735e+00,1.414450362475529466e-01
7.670981999176524901e-01,8.243084004120219133e-01,7.334378618504366898e-01,2.975612820960833391e-02,2.672400337346738652e-01,1.565070791192128552e-01,-9.567518221387245614e-01,5.257585815057007617e-01,3.707606419948721865e-01,-1.458452875121388492e-01,-5.738662018786563346e-01,1.578858482894417659e+00,1.228221638238166991e+00,1.283641788094293190e+00,-1.529510802785654988e+00,6.826592290251656259e-01,1.878204898169982817e-01,6.004591864952706776e-03,7.593143746361769031e-01,2.708466109344025985e-01,9.582605785140947408e-01,1.565361094370860906e+00,1.830379381350553114e+00,7.658131779947022766e-01,2.339156633551442432e-01,1.137542669266831785e+00,1.154136577004664765e+00,1.024910917792499987e+00,-7.204260826123776162e-01,1.633797869883120590e+00,1.654886043812212604e+00,1.114187224655288855e+00
4.684426341880650879e-01,6.368382833264588649e-01,4.076029013876849572e-01,5.619406871552653365e-02,9.805423188674508572e-02,5.619956522698074108e-01,2.760995707752499917e-01,-6.704003965082615257e-02,-6.680599240347134295e-03,3.540883270049899334e-02,-1.622712216441329347e-01,3.861029815287991829e-01,4.345694402207875284e-01,7.418995775846767282e-01,-9.675092358154796512e-01,5.550640948189793367e-01,3.225801291566178230e-01,3.128671199239790313e-01,4.558009441413171658e-02,1.239238617865850156e-01,8.535508247519886238e-01,9.276894418390502217e-01,7.240690207110601628e-01,6.255089990641815589e-01,4.580396399503325333e-01,6.909413022748628341e-01,-2.357568538291318627e-01,4.902067539735379120e-01,2.830499608964099356e-01,1.753831541027315588e-01,2.576560180497526886e-01,2.134288509043398285e-01
4.717374734423996352e-01,9.700448098254930152e-01,1.048362835104363677e+00,-8.155109573299337833e-02,-2.408719640852466093e-01,-5.704104660634752577e-02,2.923416865683409541e-02,1.782291409871104571e-01,3.991595590625571788e-01,-6.147074703262058737e-01,-2.443407120063370019e-01,4.278713370730760635e-01,1.315238139542491913e+00,9.205782832785215364e-01,-9.347131175512091161e-01,5.478376330292407115e-01,4.857228442458570994e-01,4.283449773823670426e-01,6.398792232880489150e-01,-2.612306692740356540e-01,1.482650449689598027e+00,1.916160206856536430e+00,1.604331507492811504e+00,1.226552150743750236e+00,6.720332545411623615e-01,7.875691912322992927e-01,-2.172090177648781928e-01,1.646532754456663250e-01,-2.721770548144085700e-01,1.340999481961200335e+00,3.025163497702934023e-01,8.127843320913235026e-01
-2.671804364724542635e-01,8.888875764057582035e-03,1.762256853183014282e+00,-3.364829917985253882e+00,6.509394711889281426e-01,6.408439012699398418e-01,8.195959240095850307e-01,1.374419537825321891e+00,1.732669121405483015e+00,2.777058932708672323e+00,2.266477577749641092e+00,2.004394063876865584e+00,-1.396022635154361979e-01,8.196175460078690689e-01,2.619084524684769821e+00,1.105922440440558319e+00,3.753546224674879639e+00,1.604055125008362115e+00,-2.148189313108295473e-01,-7.824259424093005233e-02,-3.237364296994562185e+00,4.425433330566547752e-01,8.699122088827460075e-01,2.993491481959843270e+00,3.287219184187400778e+00,-3.636601107263465749e-01,2.850741264610202386e+00,4.610623680696420479e+00,5.391956060232862002e-01,2.201552740497241256e+00,4.874775569852555224e-01,3.554777296303295864e-01
8.113450518033566983e-01,3.515796597693165437e-01,7.427662492170676867e-01,-5.549437923385802662e-01,-4.692360586396417121e-02,-1.838072856907825292e-01,1.428899811495404348e+00,-7.718771666517624253e-01,8.067832237919557725e-01,3.920231156096639635e-01,-1.259027711660718918e+00,1.300289059549689430e+00,1.558906177588099240e+00,7.331678815431993401e-01,-2.786418091069197800e+00,1.320208325960823714e+00,-5.989419116393127074e-02,2.498963376889374310e-01,1.646701434769918482e+00,9.674933280928060819e-01,8.660592183759557861e-01,2.364926682760893240e+00,2.492881340246538624e+00,8.660528965668939927e-01,9.796979395039226990e-01,2.210990592047564096e+00,-4.042582208730169935e-01,8.358642183112974244e-01,1.463645464563287035e+00,1.478140240864828980e+00,1.479086902636773670e+00,-8.494494046155732780e-01
4.685605178623445388e-01,5.278408367066839135e-01,2.994500018776653505e-01,-1.569039121512614265e-01,2.731096623927663503e-01,3.897430399856822714e-01,9.626424307556133431e-02,1.461909372261760154e-01,2.829787620608538723e-01,1.358954433465840994e-01,-1.403364745063752916e-01,-9.802851491638650550e-02,-1.835949180703093375e-02,1.646836863102082160e-01,4.165281977909314204e-01,8.518996253311643396e-02,5.815425062619073056e-03,2.248359351575607290e-01,2.735803938550476766e-01,1.973027163569945619e-01,3.537644285558178558e-01,4.462180356624982913e-01,1.102045218759276357e-01,2.732008121037157733e-01,9.077373567603433391e-02,2.024243615647934036e-01,-3.363136351411499803e-02,-1.529049298698373915e-01,-1.664295548928116097e-01,2.374706689252231162e-01,-7.849115472229132792e-03,3.599491509463967343e-01
2.683153285845421565e-01,3.601899610429947218e-01,-9.068688936683738655e-02,-1.194350319581821002e-01,1.364811454575993732e-01,2.155203590966706106e-01,3.249220733268503025e-01,1.144414191060709740e-01,5.461996616365543122e-01,-2.424466349334837845e-01,7.450596459985765752e-02,-1.340702501753633924e-01,5.291611182344866382e-01,5.485709865100114602e-01,2.047919765810612969e-01,1.435977107031750633e-01,2.642284247688518328e-01,-1.304581116550198316e-01,-3.542660354629754704e-01,-1.097817102491019103e-01,-1.505509145785355052e-01,6.449569335105620471e-02,-7.052191470220153802e-02,3.663880885183695146e-01,6.212856716556629522e-01,1.753232900560550145e-01,3.006301176610871040e-01,5.503841688693642542e-01,-3.940029942233459481e-01,4.128505406277545031e-01,6.235647296181193872e-02,4.221902054034002982e-01
-1.885188370402444413e-01,2.124374048651377578e+00,2.074989286145823897e+00,3.768805387795605699e-01,1.921330880708648492e-01,-1.765325767244647626e-01,1.511493010202779264e+00,-7.846470368919959970e-01,6.368267003300877249e+00,7.281587167395620064e-01,1.697771540529309009e+00,8.226541815634041965e-01,1.273167506905301449e+00,1.922852399547798630e+00,2.391218192473641757e+00,2.550274397586526076e-01,2.630020099921704713e+00,1.032699418970767447e+00,3.079446789733988193e-02,-5.464273698492123632e-01,-1.804290513748117775e+00,7.457779409449848407e-01,4.650529328135767360e-01,1.887066981146167555e+00,1.996311361564997000e+00,2.137908300806959705e+00,1.673890811755762709e+00,2.122656333630931869e+00,-8.067688516157170975e-01,3.429409815425461083e+00,3.116600573149312048e+00,5.712759578967250285e-01
