-2.021399230119136803e+00,4.596330615559154786e+00,2.984221635393335070e+00,1.030638675537539184e+00,4.009342829916798578e+00,4.340366237479881484e+00,3.091061819796880883e+00,9.414667462561324029e+00,-3.471491391522106562e-02,-2.377020602057978049e+00,4.488152915045097169e-01,4.611422583119573204e+00,3.844225783215071690e+00,-2.172413550108830638e+00,5.677018964993051142e+00,1.473309933528929916e+00,5.270791812880229799e+00,1.675523963339141220e+00,1.851595634617419384e+00,2.860389369393476322e+00,1.296713772369768369e+00,-3.629245887425040173e+00,2.084957360943632487e+00,6.980483003373454842e+00,6.658733674952609094e-02,4.566488091851419462e+00,1.419117833509809801e-01,6.887448833640390511e-01,4.293537425468616497e+00,3.797516398841663587e+00,-2.554402214745770561e+00,-3.058278065857963357e-01
2.394871995874466641e+00,2.209727028870671628e+00,2.346518142308887112e-01,1.163693438390429158e+00,1.296486073868961864e+00,-4.462979934635282753e-01,1.248973176836476684e+00,1.933166492765741706e+00,1.906881983249833601e+00,8.230288627565772730e-01,2.082526982763752699e+00,2.666389972589598312e+00,-7.849910645494143635e-01,6.912166293662036498e-02,3.682626593686107785e+00,2.731368662608780085e+00,-1.046680076269467380e-01,-8.534237556169265160e-01,1.852501473135734988e+00,1.173056073069676186e+00,1.899063409280538073e-01,8.034979735134739620e-01,1.560967681300422516e+00,3.116188568915653434e+00,5.754544271485265705e-01,2.400739516899310200e+00,-6.346140087763590953e-01,1.677778581103615219e+00,1.079308854084744196e+00,1.113310702493997661e+00,9.030090650917130812e-01,6.672559234269552775e-01
2.147731808526811559e+00,1.118340996887014160e+00,4.979414609584803530e-01,8.621123328455879697e-01,8.743559862802183780e-01,1.338614348875135640e+00,-5.026972964296830826e-01,1.288604881059001617e+00,-9.631641588893027905e-02,1.264734285803581271e+00,-5.642303483557595811e-01,1.427925890294655886e+00,-1.024258814632612813e+00,-1.869435043477798708e-01,1.402434894121685538e+00,1.806472073003476397e-01,-4.360947674527070328e-01,8.766974747722301453e-01,3.187350979959784891e-01,4.017747901983681480e-02,6.572221887124409800e-01,9.523665682225882501e-01,-3.682878357189647289e-01,1.348371496290285299e+00,1.215180213285649513e+00,5.732225716866268250e-01,5.105833077623266325e-01,8.564846737675440025e-01,1.559792580357942215e+00,3.106079835909440062e-02,3.487717012463846800e-01,1.075208354628294671e+00
8.817238907735089892e-01,6.473445111332517543e-01,3.288900594410967271e-01,8.648957060586871526e-01,-1.872175344026094368e-01,4.048387485143996600e-01,-5.748925927968027150e-01,6.627746818254260930e-01,4.146220342202904252e-01,1.631041747750875681e-01,-2.315782639921834529e-01,2.033526584640175383e-01,2.887448607532472900e-01,1.868358831379507978e-01,4.309787509535845107e-01,-1.759518932830844012e-02,-3.301225882391128352e-01,-1.492496938889599223e-01,7.028382739869730444e-02,5.396397057849456891e-01,7.036282748774931317e-01,7.570693199958218322e-01,-1.766936037071383803e-01,7.343490239977170653e-01,9.338328451246608042e-01,4.614731886599131583e-01,6.608410495945034047e-01,1.104387987166194074e-01,9.030267765614396341e-03,6.489055910595199483e-01,1.062875967201231120e+00,5.141879858724519581e-01
1.673289934788703581e+00,1.406950621950936897e+00,-8.739656809631695111e-01,6.669164660043194193e-01,2.607347942435390142e-01,9.464935323602087502e-02,-6.621328876044281220e-01,1.714711522074954697e+00,1.033141596847063637e+00,3.813107123268528742e-01,-1.762895406284881727e-01,8.833522759408121150e-01,-1.859970020816833491e-01,-8.871189105159300592e-01,5.396889681349269496e-01,1.440100751862142536e-01,-6.050824555413560901e-01,4.913013631756361077e-01,3.784018642732080440e-01,8.619345238497808648e-01,6.180494678199184300e-01,3.374869153436868552e-01,-5.754901408192871770e-01,1.312586131382348809e+00,1.253464442185927341e+00,6.475568829564629647e-01,5.512986976020834984e-01,1.092874705775651600e+00,9.889569720523373464e-01,8.830896063064054280e-01,4.357326901220151538e-01,1.039573351626324138e+00
7.514119734921291816e-01,3.374884129294918739e-02,1.211226027448371712e+00,-2.843385388895852683e-01,-1.406721912192191171e-01,6.996553610863404105e-01,8.801538654894539571e-01,2.487586356153390188e+00,2.607485641772290030e+00,2.002533881386890091e-01,1.162155410843754622e+00,-6.211756882800859580e-01,1.474850633610648609e+00,2.958210885670565560e+00,3.886001981257843241e+00,2.847950378910752534e+00,3.654102690550523391e+00,4.914280498702606081e+00,1.037533413398962434e+00,2.765613535346292950e-01,-1.644278253074181073e+00,3.524342506015174514e-01,6.450809130553731841e-01,1.140145102329008564e+00,1.366448514802507397e+00,-6.253601208637372677e-01,1.769287050684933860e+00,-9.900352200845664585e-01,3.910529895342878537e-01,-7.572515983549231722e-01,3.371917171743688435e+00,1.724237394872040641e+00
3.674143283765530232e-01,3.001722608354058686e+00,-1.659200957881718230e-01,1.318600972810854532e+00,6.828277978509480484e-01,2.527085632951552530e+00,-6.465249134799689879e-01,1.541474252590917970e+00,7.086802207630482631e-01,5.661728229159871395e-01,-4.691217028138932044e-01,1.189309459190421192e+00,-1.088987136401015493e-01,-8.418861453130004335e-01,1.256114049644939001e+00,-1.400803662961537244e-01,-1.588938773156783890e+00,1.440429186993729571e+00,-5.110388234313179012e-01,7.644251957608030335e-01,1.470487680329058966e+00,1.943495945246339396e+00,4.448819943754393491e-01,1.999891940279849178e+00,1.549992665163770100e+00,6.002048062730813704e-01,1.451488241212073982e+00,6.698557348044105186e-01,-8.532849366586993389e-02,9.161226327062879093e-01,1.717456305308137754e+00,2.290746354141204755e+00
3.735937088265053330e-01,2.211293179308206069e-01,-1.116751040630216130e-01,4.580989792690683821e-02,1.033458966497439319e-01,-9.135849258789241478e-02,1.324702035718653415e-01,3.197757469152422982e-01,3.234506826706827765e-01,-3.177358296640906410e-01,2.710354788961399364e-01,2.710705578276959571e-01,-6.977761708442387079e-02,-1.311706432879187756e-01,2.502826027818068622e-01,2.054068989428266823e-01,-1.405495337088492024e-02,-1.854342830795907560e-01,3.482727627376844826e-01,-9.173549304972918039e-03,1.479250599851452130e-01,1.893062140607032762e-01,1.087443210775216815e-02,4.552635990771810581e-01,4.315120471483431530e-02,2.811074358671382667e-01,-1.847022017393482596e-01,1.455372115207529404e-01,1.301515051066038098e-01,1.566352664742255152e-01,-2.730177705072575275e-02,-9.998678922031056793e-02
3.305663954916821523e-01,3.442301252212083273e-01,-3.934214063131173666e-02,3.521599207549505062e-01,4.308194356756418070e-02,-1.042225650152644456e-01,2.694422365543192588e-01,4.886917300442407408e-02,3.836407029187344220e-01,3.458643307869951333e-01,1.485778348794186132e-01,1.101656225064731320e-01,-1.212719878559309072e-01,3.986174528788092863e-01,2.512259432842505191e-01,2.943524211336960295e-01,1.239316029097890653e-01,1.129897284441598870e+00,3.937352777828715955e-01,4.374870096555804611e-01,-3.035459441977856332e-01,1.341326072401471392e-01,-1.477585765474411228e-01,1.213389194466040488e-01,3.757904429685495207e-01,6.108182525130237961e-01,7.859375323151973625e-02,2.105716765739163443e-01,1.794240271051941171e-01,1.985869641750927783e-01,3.250954640470398171e-01,-3.730695538395825683e-02
9.847077214115863564e-01,2.396580160884661304e+00,1.479979305774911991e+00,6.000124061580025536e-01,9.603001335147638429e-01,1.698722086755616756e+00,2.548481786749437372e+00,6.559738349525945367e-01,2.915852324974717025e+00,2.605633910391887964e-01,3.302983105458360047e+00,1.638595753931189281e+00,-1.452327107885508006e+00,1.285088559754832938e+00,4.155218880319048402e+00,3.002041093438895913e+00,1.061897401424415577e+00,3.952083960774261051e+00,1.555799259358770392e+00,3.807484893601392972e+00,-2.005859515784315317e+00,-7.894175005456439687e-01,-4.880754877930923441e-01,9.963603213006329007e-01,1.219652800129157111e+00,1.384843565871445525e+00,1.334127006546183436e+00,2.319788167782038890e+00,1.150071397720381361e+00,-8.577113071200503924e-02,2.114318481848279863e+00,1.090626072063873409e+00
