-7.515847252656973621e-02,-4.876865596219854930e-03,8.637064637671804102e-03,5.590877260893491185e-02,2.258774279771137358e-02,5.401083278488320177e-02,-2.354383279577236532e-02,9.334316720003954515e-02
-8.327404634838983521e-03,1.636322494605999822e-01,-3.096080464703595755e-02,-3.374859532097958248e-02,6.122359945763536024e-03,1.364785646790946938e-01,-4.870864368916625470e-02,3.976854935904454436e-02
-5.079898064781899342e-02,3.211355445087752530e-02,8.425620523082741342e-02,-3.509500369182632501e-02,6.091527697095221877e-02,-3.651168618996962836e-03,-1.991791793848625078e-02,2.825551334361032021e-02
1.989288543884317195e-01,-2.303228289545054125e-02,-8.049615662993642173e-03,-2.641905546586156839e-02,-1.043685789901824864e-04,-3.566018459194362882e-03,-3.463958403826929849e-02,1.898965724359439611e-01
-5.419282603682048366e-02,-7.211408471615630977e-03,3.575565911763269045e-02,4.133638980242138050e-02,-2.976237710500144115e-02,1.139329525376242408e-01,-4.940326744926691171e-04,3.867065349190128287e-02
9.073116990952567393e-03,6.643615284590001502e-02,-2.817821607533236433e-02,-7.484482669847085379e-02,3.533456798510345442e-02,7.213621726760084674e-02,-3.461879296763861746e-02,-4.510732946888776525e-03
1.033430676155280559e-01,9.559390574531524687e-02,-1.258679419208606765e-01,-2.458576581823380264e-02,-3.473818021936875278e-02,5.193888306147406708e-02,2.657030453004857740e-02,1.758350259936584392e-01
6.952665715524201928e-02,6.028706475712660579e-02,-3.100407658542797540e-02,-6.292785415462003040e-02,-1.024792728561059636e-02,2.498753691870683746e-02,-3.967952959285638015e-02,1.943482609901653335e-01
-2.117500036652946727e-01,-6.628903270828008509e-02,2.193720404961305159e-01,1.858162862296228179e-01,2.600625200559636419e-01,3.055178388674654189e-01,6.124650972255469422e-03,1.302663690459208989e-01
1.105621934327912295e-02,6.236493902990114524e-02,6.533883460305825452e-02,-3.393778534201731534e-02,7.130655089700146249e-03,-4.846783420005407184e-02,1.185164094558381100e-02,1.712905843206790069e-01
-2.902264558520218155e-02,5.489638744777956131e-02,-5.595326762581100816e-02,-3.653383564925542781e-02,1.024221579960711836e-01,1.306925543120166233e-01,-2.285236479827638598e-02,-8.774417329070255053e-04
3.292779678797987108e-02,-1.310053318118816271e-03,1.564133103231358721e-02,-1.620238518383237264e-02,1.803691671799668040e-03,-2.228303881627779516e-03,-3.133626609508022992e-02,4.399073747950829616e-02
8.039072516902802390e-02,1.007889090338755234e-01,4.427777692890355610e-02,-1.529582191879787778e-01,-3.800950767502802446e-02,1.192110829125103827e-01,4.255891157444667561e-02,9.663098436997086260e-02
1.566968215970180461e-02,-3.677635308698360556e-02,3.715235121794874945e-02,-1.187182226941634403e-02,-1.021414144786973212e-02,3.539784978275860999e-02,5.829196523152500517e-03,6.711572567969905333e-03
1.184280874268644479e-01,-6.238490479544349376e-02,-1.642969030718764156e-01,4.127799469054237169e-02,2.298278446513707940e-01,1.062573047036876883e-01,-6.667114890526269766e-02,1.617067225606676484e-01
-8.076018008127712478e-02,-2.502695273641921542e-02,-5.278660421068067472e-04,6.938327906414533397e-02,1.398389263834846352e-01,2.502802699630406469e-01,5.793605917626466068e-02,1.051842672812075691e-01
3.732311604314289544e-02,-6.444375803391515223e-02,4.371329968338957123e-02,-4.495555285384816163e-02,2.089811209141777260e-01,1.789112524720886943e-01,-2.975981713287847996e-02,5.851430746771515978e-02
5.182046851374570023e-02,4.525361486915371835e-04,1.202137522554651838e-01,-1.024787367999528132e-01,1.788951179007913506e-01,1.157716676270024656e-02,9.277458222204197635e-02,6.154369434118729665e-02
1.676606772226300612e-01,-8.280843936240434022e-02,-4.903877405742047141e-02,7.568960147952720832e-03,2.740945784674994057e-01,9.105815239178288722e-02,-1.719798350146963103e-03,7.850558697541092090e-02
