-9.540775668255611908e-02,-7.288004384768287380e-02,-4.759753362245522021e-03,4.326826153401289177e-02,-1.709743156668321398e-02,-5.415566946041207308e-02,-5.313066622644258691e-02,3.665807128377560065e-02,3.004736248656418411e-03,9.716264242107354454e-02,6.947588323881753736e-02,1.562674388598221664e-02,3.364836047976624972e-02,-8.722321848099408304e-03,2.067032002142195693e-02,4.443056949899622937e-02
5.101243781578537750e-02,-1.185644358190149211e-01,-5.312717775434497303e-02,5.438309421970999313e-02,-4.430458185616632100e-02,-4.822709224211525758e-02,8.503041413196267551e-02,1.304248473026473412e-02,1.133180403599865077e-01,7.528605717439963187e-03,-1.397024715336886436e-02,1.489828670723614135e-01,-3.302308200639486602e-02,-3.579800894179022142e-02,8.972139164183487448e-02,1.169209133423814752e-02
2.604544757200294089e-02,-3.381296993596800277e-02,-5.887618824960758751e-02,3.599602549429332943e-02,2.213526261898754802e-03,1.258727563307961150e-02,-9.748842579383848808e-03,4.688403461233504876e-02,9.257188485767071928e-03,4.906587121250483713e-02,3.328518174227105414e-02,-1.372780478824727965e-02,2.139147119261449598e-02,-6.255446032340705731e-02,-3.697001707890983785e-02,2.267169882449267260e-02
4.445340884267694540e-03,1.036903393443083243e-01,-2.191623484633186542e-02,4.068890920796169181e-02,5.778140783032815336e-02,-5.834083427196158633e-02,-1.010424088673175652e-01,5.782964113616529539e-02,5.840371066111795656e-02,-6.712838741288082445e-02,6.030218062145526609e-02,-6.267763776638024531e-02,2.598957870873986470e-03,9.335631877238367848e-02,5.955267218950157510e-02,9.021987777707193845e-02
3.417938369664168252e-02,-2.920833068113117686e-02,1.237646457317186956e-03,8.776774450404672967e-02,4.200331929102826649e-03,-7.019772510629175739e-03,-5.778164122452175006e-02,2.059013542542681083e-02,-7.891587436223330976e-02,5.657246167820813992e-02,4.134160376886884120e-02,4.260989088814612358e-02,-2.421006899887147984e-02,-9.003801729221437219e-04,5.075483591659391697e-02,1.558419656847982379e-03
7.315661649179748538e-02,-3.889023159068487334e-02,-6.272328229697160529e-02,1.574750300807645220e-02,-3.909892988725167939e-02,4.153759603089875185e-02,-5.523796794366894400e-03,8.618418669252135567e-03,2.989495684262146596e-02,-1.945935669512136729e-02,3.499939764578874346e-02,6.589465886418516272e-02,-7.070917851692386236e-02,-1.116688255305887251e-02,-7.566046933639834597e-03,4.545342870157383780e-02
5.914845087866196782e-02,-6.075057711740401017e-02,-2.420587935879327246e-02,7.865921705246348150e-02,-1.758193015874321211e-02,-1.015244546774052292e-01,-4.413598288932789934e-04,-7.273340816082173726e-03,1.093323930835257279e-01,-5.836942567504053991e-02,6.358989330763709091e-02,-5.930213167873646558e-03,-2.950736421979503754e-02,8.085251622360445367e-02,1.504288299544449536e-01,2.990415995999539181e-02
-6.507254729549506733e-02,-4.238973732941102995e-02,-1.519053834373701103e-02,3.661855972878784449e-02,-2.730195538300094621e-02,-9.659207271743779771e-03,-8.824657473213656789e-02,1.770719202145649984e-02,1.259237453537435103e-01,-6.523328865209578054e-02,9.585801744798518043e-02,1.516352516666079862e-02,9.756432228439176207e-03,1.306516239325103586e-02,1.263777840101811822e-01,5.110763919002425659e-02
-1.064339129625620634e-01,-1.772376560992756644e-01,7.527046803368785122e-02,1.847047779045513372e-01,2.517319248002237719e-01,7.889019357809851085e-02,6.234778622268043191e-02,7.589237176902757787e-02,-6.969634121243849234e-02,1.497160160443758714e-01,2.386573122930359947e-01,5.619629539054244935e-03,3.559052598716500038e-02,-1.581120738679474835e-01,1.379262003536447789e-01,-6.590805385861787762e-03
-1.492458246506796204e-03,-2.266427494379791296e-02,-3.132006718288337776e-03,6.158401027090763813e-02,1.622174978045923949e-02,3.922606874137943289e-02,-4.858298917209755846e-02,6.658475219993838234e-02,1.001514578103085140e-01,-2.571855121851183285e-02,9.600353034782769385e-03,-7.270552928961371286e-02,7.628902768012281455e-02,-1.398450756650212318e-02,3.131336675499223760e-02,-1.653727954893177005e-02
-1.705108651678881315e-03,-3.977116484260274920e-02,-8.987266025221403443e-02,1.250580904805400143e-02,3.159280541943091519e-02,-3.138652323898053625e-02,9.305843976251097771e-02,4.111471184833324910e-02,2.748181394382943205e-02,1.235605042837268665e-02,7.912842142512792332e-02,6.655657375725052005e-02,-6.371250468998843064e-02,-1.802514234390522121e-02,1.234755182974111264e-02,3.487017302234077243e-02
1.838817655755100363e-03,3.180324963928105042e-02,2.237125356539553314e-02,1.593616913370788507e-02,5.889525546231556136e-03,-7.519373582716733229e-02,-2.077052472362403077e-02,3.081693339235518081e-02,1.767571994099177007e-02,-2.743400331429037432e-03,5.097213732760704288e-03,6.661617384851568902e-03,4.594528221515663084e-03,-3.216570526485559856e-02,-8.433273230186683761e-03,2.490579725813505882e-02
2.799049780831883508e-02,3.596625162679023546e-02,6.153406112755507168e-02,2.960520926671388053e-02,-1.244728016607584697e-01,9.338368629232271859e-05,-5.000634496072245416e-02,1.140215252737295792e-01,9.333813157946682648e-02,-1.061631476377444261e-01,9.546751648548347513e-02,1.024103959581433299e-01,-2.767892447047391388e-02,-6.610791135099670923e-02,1.141614158778729293e-01,4.055166668952894793e-02
-1.227006062601039907e-02,5.235877159965571931e-02,4.464342007933470163e-02,5.628777478378085147e-03,2.256416085959205703e-02,-4.070082617744613662e-02,-3.059453958177869512e-02,3.336609063332791891e-02,-2.818403994978774599e-02,-2.160894094233145948e-02,1.809296153769010193e-02,2.191691514510145725e-02,1.460178173735912285e-02,-3.304481224823121316e-02,3.302628449192096332e-04,5.686095739755592238e-03
-1.094258258807683376e-01,7.087841634535957391e-02,6.889503529240580126e-02,-4.111728103655730437e-02,1.549626691846011373e-01,3.335020610122587520e-02,-8.554623229153732189e-02,-1.567568318554432572e-01,1.994983581296321529e-01,-6.388732921459394642e-02,2.879084977309214755e-01,4.807276290667433782e-02,-9.205620250435943286e-02,-2.305211475687814204e-02,4.938811478892338874e-02,7.715462074131848591e-02
-7.263433931861981718e-02,-1.032411687406472045e-01,-1.389055979263633112e-01,7.122089648795389139e-02,6.216322046703743470e-02,-1.554362596783781247e-01,4.140511978127340426e-02,1.332849009127385909e-01,-1.700439773574914104e-01,2.324728920485630568e-01,2.515221958576228656e-01,-8.397237900299377167e-02,7.689267622155881998e-02,1.110173459160614939e-01,1.268167685534295763e-01,1.353906583758530124e-01
4.525746983313613803e-02,-5.222101338752548061e-02,8.455143517142032356e-03,9.967179321107012824e-02,2.829779453258073063e-02,-9.445196093896282563e-02,-9.376022355695529109e-02,7.043298089397545536e-02,-1.886032217408174956e-03,5.127004368852137312e-02,1.621634338607088888e-01,7.970294615646600356e-02,1.323287481312268865e-01,-3.453832019001466802e-02,-1.573563289193750103e-01,1.755098410024927835e-01
5.321727746763234290e-02,-2.356940269516606679e-02,2.509452685335949312e-02,3.348776991387415747e-02,2.067174681442914344e-02,5.897749892279564865e-02,8.413984580006340919e-02,1.853475629109921641e-01,1.054242663968303351e-01,3.248753430887861560e-02,3.919847212587818791e-02,-9.324419627455646231e-02,4.992070187214632526e-02,-4.728451170789095548e-02,-9.938383202574128938e-02,7.257134475516071985e-03
-7.136833156081949514e-02,1.575581324548104845e-01,-2.476369211100492088e-02,-2.599942650141066902e-02,1.819235875446266193e-01,6.859619185280978193e-02,-2.081421773766697902e-02,-3.841260593892220632e-02,1.535463743587644758e-01,-2.510745891111041891e-02,2.093254082359417845e-01,5.683086760931097166e-03,-7.434594300139715783e-02,4.396545550806427866e-02,-6.937802924221893319e-02,8.361721002957941962e-02
2.114410450322418838e-02,-1.002142344804946884e-02,-6.299310912806865836e-02,1.566074153924743306e-01,4.360284128044355362e-02,-1.095840273547477733e-01,5.376234313523983038e-02,9.901461767554042837e-02,1.028401289769707710e-01,1.209388908871114193e-01,-2.592492979465180203e-02,-2.233688770282534625e-02,3.923026125769499273e-02,-1.423981097089757897e-01,-2.267155719560528648e-03,-7.310092717103609805e-02
1.154694003139145747e-02,-1.846974907113454675e-02,1.105835233390541072e-02,-5.338193350159991385e-02,6.832463130890215064e-02,-2.946890318717886384e-02,-2.729230498214288772e-02,4.082703719831185657e-02,1.719387010504220756e-02,1.578130725317593644e-02,1.125260840217812558e-01,2.824485113932337019e-02,-3.857788012068111977e-02,-1.083260688608469191e-01,4.639419975334888036e-03,7.102818276653334595e-02
