6.840771204832292451e-02,-6.810279370306186741e-02,1.944976625064439787e-02,-2.042182774938876288e-02,5.887662160598614719e-02,5.798747320119966575e-02,-1.681216801818803327e-02,1.155560319103160136e-02
1.059264014016282618e-02,-1.849653502512352277e-02,-3.852796460261218026e-02,1.390184656966879928e-01,1.535887693950712951e-01,-1.941044854354791183e-02,-7.307264306239208418e-02,5.672880611923068750e-02
8.115223373319172418e-04,-6.549065367448949487e-03,-4.657047692930222499e-02,-1.485803368321068733e-02,5.721765058116467378e-02,1.106396500966609214e-01,4.819731238084969983e-03,-8.881410531160406630e-03
-2.439660509618108569e-02,5.782734532109116282e-02,1.369309415812468012e-01,-2.373020537362111049e-02,-3.263917676634563170e-02,5.059858385098382760e-02,-8.145046458642010712e-02,1.686080944496246847e-01
1.142571065965911764e-01,-5.536724497881053558e-02,9.103017957522514109e-03,-3.946484128489307838e-03,6.399085625216612006e-02,-1.305220199695084592e-02,-5.016771658930606857e-03,2.038714704833636746e-02
-5.594473442997482254e-02,-1.918055429511796722e-02,-1.842309777345798108e-02,2.584904515812952094e-02,9.902901530037021283e-02,9.953741718995556126e-04,-2.813179702194697901e-02,4.357770065588598835e-02
-1.036810411416318189e-02,4.159470080689647853e-02,4.703368533895507797e-02,6.050084113715573086e-02,7.392001964437554251e-02,-3.201916989455629026e-02,-1.353215723158871509e-01,1.560990213440107688e-01
-4.774016252069553448e-03,1.271321191970690816e-02,4.722281462026448051e-02,1.068774592264265695e-02,7.147847468246373848e-02,4.536596481492710664e-02,-1.395893216760286382e-01,1.131761983665699467e-01
3.125224343450392350e-01,-9.489150721963100776e-02,-6.808012140725622219e-02,-6.014840150240731431e-02,2.020121079112152662e-01,2.013431428231519937e-01,2.140223963269224927e-01,1.510626645436686233e-01
3.969116363301280342e-02,1.008644206387828285e-01,1.066723823903348647e-03,-1.921563017205525289e-02,-9.118377560501600421e-03,1.255435353120289144e-01,-7.301484588908409290e-02,3.124554268193622739e-02
-4.132657298683328068e-02,-4.350883434805590672e-02,-5.252477788669399766e-02,3.187913989474236431e-02,1.385098062914190686e-01,1.480300995521474823e-02,4.005582218073956702e-02,9.657179173695908114e-02
-4.246301713552285903e-03,-9.975001325956394521e-03,4.721888634157454107e-02,-2.084151787493495472e-02,1.486588199345003497e-02,2.978840266203939061e-02,-2.748264323487337180e-02,7.334988709293226335e-03
-6.112870652453007703e-03,7.523278631610880174e-02,9.585185022026462831e-02,2.293373281344122071e-03,2.100545333512831847e-01,9.393799713728272216e-03,-1.506701821026991406e-01,3.489701406279478724e-02
2.808370278896030886e-02,-4.933401267476360090e-03,4.444059903702762826e-02,-4.405538057812319330e-02,1.909083574435713193e-02,7.259766682573302529e-03,4.455529754417927174e-03,-7.559064430281028577e-03
-1.227498408820994619e-01,-2.996437163389763930e-02,8.072336761087287038e-02,-2.286041968001645622e-02,3.768633235344975851e-02,9.006858501943139361e-02,7.170297982466850018e-02,3.191580143970937922e-01
1.362621969374999964e-01,-5.867802533326457043e-02,-4.998712678649618046e-03,-2.837805155107717137e-02,1.897420642419233028e-01,8.560186543630685096e-02,1.027802663163572550e-01,1.469666500892810868e-01
-6.403655289065651908e-04,-2.561598153931702454e-03,1.122955195651344773e-01,-1.024508534148323990e-01,1.845775789198972616e-01,1.967490053367572933e-01,9.129207105507104736e-02,9.784010424632554048e-03
-7.878613037523501256e-03,1.769061132928552715e-01,5.758304417440717089e-03,-7.033780586560563208e-02,8.506834508003395523e-02,1.899426271048912096e-01,5.520285091677750583e-02,1.994957550822491071e-02
-1.342786785551403073e-01,3.931400611866328609e-02,7.427882906345596725e-02,-1.241910639522639942e-02,-4.498545437668907687e-03,1.345708849746462266e-01,1.485800485390548209e-01,3.051015283653159549e-01
9.120072675459718614e-02,1.903132017886089615e-03,-8.432957736826478257e-02,5.948907461213945314e-02,4.719821384867374514e-02,1.974328403944910215e-01,-4.502840506730607789e-02,1.467950150013241049e-02
-3.440471612107510319e-02,-3.946672790722523944e-02,5.287986818749477666e-03,-7.973050478157232834e-02,9.986255628753384905e-02,7.931857127380667616e-02,2.821789037728627408e-02,7.820893274348389435e-02
2.305611846054111957e-01,1.778363401122573517e-01,-1.207007857200408096e-01,5.040086526586921162e-02,1.345024516685717486e-01,2.943981373614293698e-02,1.834791944709899397e-03,-1.597384388469536010e-02
1.874898063924970715e-02,-9.331455644841896158e-02,8.584922957974384927e-02,5.637198976244146148e-02,-1.154264900910369554e-02,8.908338795119422060e-02,3.298243849235464598e-02,2.915635457344532225e-03
1.672347539533137681e-02,-7.215102723124243445e-02,2.546402128938753465e-02,1.104473369884227153e-02,2.001867909077129082e-02,1.404613004446272073e-01,-1.935097866482122717e-02,9.050515545528324546e-02
-1.025426600624877865e-01,-3.392485234817938650e-02,-3.937450418032239358e-02,1.224210218518631405e-01,1.434549974006843476e-01,5.351356165547226096e-02,4.882104752397863762e-02,3.969844513503368449e-03
-3.301457436018261776e-02,-1.759855804267254631e-02,3.372113937921729365e-02,1.315472385167759922e-03,2.010635826959619038e-02,5.327229979364098839e-02,-6.391886173603249233e-02,5.094367973410773159e-02
